Community,Community Latitude,Community Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
AL HUDAIBA,25.242551333888894,55.27917268125226,SALT,25.232979757047957,55.261125027227195,Burger Joint
AL HUDAIBA,25.242551333888894,55.27917268125226,Bamboo Garden Chinese Restaurant,25.248391442381635,55.2866199513523,Chinese Restaurant
AL HUDAIBA,25.242551333888894,55.27917268125226,Sho Cho,25.234851452564673,55.262274713934396,Bar
AL HUDAIBA,25.242551333888894,55.27917268125226,Loca,25.2334356324516,55.26356717351985,Mexican Restaurant
AL HUDAIBA,25.242551333888894,55.27917268125226,Za'abel Park (حديقة زعبيل),25.234797290099838,55.29702186584473,Park
AL HUDAIBA,25.242551333888894,55.27917268125226,Fairmont Dubai,25.226205683822858,55.284713819929955,Hotel
AL HUDAIBA,25.242551333888894,55.27917268125226,Sea View Hotel,25.25025069480318,55.28058672586207,Music Venue
AL HUDAIBA,25.242551333888894,55.27917268125226,Jumeirah Beach,25.233158,55.261334,Beach
AL HUDAIBA,25.242551333888894,55.27917268125226,The One - Jumeirah,25.233482226332136,55.26501475851987,Furniture / Home Store
AL HUDAIBA,25.242551333888894,55.27917268125226,Jumeirah Living World Trade Centre Residence,25.22689266259538,55.28963576798215,Hotel
AL HUDAIBA,25.242551333888894,55.27917268125226,Amongst Few Café,25.234069,55.264466,Restaurant
AL HUDAIBA,25.242551333888894,55.27917268125226,Gerard Cafe (جيرارد),25.230919645624756,55.26367062051173,Café
AL HUDAIBA,25.242551333888894,55.27917268125226,Ramada Jumeirah Hotel,25.240408330836004,55.27534056897153,Hotel
AL HUDAIBA,25.242551333888894,55.27917268125226,Nikki Beach Club,25.248305850634996,55.25693893432617,Beach Bar
AL HUDAIBA,25.242551333888894,55.27917268125226,Bagatelle Dubai,25.226146713265173,55.284662945015945,French Restaurant
AL HUDAIBA,25.242551333888894,55.27917268125226,Life'n One,25.230581549468052,55.26331280833744,Vegetarian / Vegan Restaurant
AL HUDAIBA,25.242551333888894,55.27917268125226,Player's Lounge,25.249077861382933,55.282999206684586,Sports Bar
AL HUDAIBA,25.242551333888894,55.27917268125226,"Feast, Sheraton Grand Hotel",25.229372,55.286522,Restaurant
AL HUDAIBA,25.242551333888894,55.27917268125226,Nikki Beach Resort & Spa,25.247102562775485,55.25599479675293,Resort
AL HUDAIBA,25.242551333888894,55.27917268125226,La Mer Beach North,25.231253,55.258522,Beach
AL HUDAIBA,25.242551333888894,55.27917268125226,Starbucks Reserve,25.230714066903797,55.25922283745755,Coffee Shop
AL HUDAIBA,25.242551333888894,55.27917268125226,STARS N BARS,25.233473185783506,55.26076303206107,Beach Bar
AL HUDAIBA,25.242551333888894,55.27917268125226,Pastryology,25.25884995646949,55.27555018589197,Coffee Shop
AL HUDAIBA,25.242551333888894,55.27917268125226,Parlour Boutique,25.2218729247067,55.28572237546888,French Restaurant
AL HUDAIBA,25.242551333888894,55.27917268125226,Elia Greek Restaurant,25.253782513629346,55.2935971630859,Greek Restaurant
AL HUDAIBA,25.242551333888894,55.27917268125226,La Mer (لا مير),25.22943331393332,55.25927847496393,Neighborhood
AL HUDAIBA,25.242551333888894,55.27917268125226,PORTUGAL Genuine Piri-Piri Restaurant,25.255551093382756,55.28470551395514,Portuguese Restaurant
AL HUDAIBA,25.242551333888894,55.27917268125226,Dubai Frame (برواز دبي),25.23432878653293,55.3011281595876,Monument / Landmark
AL HUDAIBA,25.242551333888894,55.27917268125226,Osh,25.233212,55.260357,Restaurant
AL HUDAIBA,25.242551333888894,55.27917268125226,voco Dubai,25.22342486834988,55.28211219959853,Hotel
AL HUDAIBA,25.242551333888894,55.27917268125226,Signature by SANJEEV KAPOOR,25.255133641093884,55.28560059663288,Indian Restaurant
AL HUDAIBA,25.242551333888894,55.27917268125226,Smana Hotel,25.250035982075115,55.28223985630525,Hotel
AL HUDAIBA,25.242551333888894,55.27917268125226,Cafe arabicca,25.24625535864779,55.28525603082876,Café
AL HUDAIBA,25.242551333888894,55.27917268125226,Smoky Beach,25.231806208562446,55.25963918530693,Hookah Bar
AL HUDAIBA,25.242551333888894,55.27917268125226,Train Beach Club,25.23359,55.259627,Gym Pool
AL HUDAIBA,25.242551333888894,55.27917268125226,Gazebo مطعم جازيبو,25.25249542634516,55.2879693031155,Indian Restaurant
AL HUDAIBA,25.242551333888894,55.27917268125226,Spinneys سبينيس,25.231923382568123,55.26385669945306,Supermarket
AL HUDAIBA,25.242551333888894,55.27917268125226,Cello Restaurant & Cafe,25.228219164140572,55.28579952616309,Hookah Bar
AL HUDAIBA,25.242551333888894,55.27917268125226,Al Boom Diving Club,25.227328682208313,55.26644878992301,Pool
AL HUDAIBA,25.242551333888894,55.27917268125226,Piccolo Mondo,25.224173431043667,55.28339349049756,Italian Restaurant
AL HUDAIBA,25.242551333888894,55.27917268125226,Turkish Village  القرية التركية,25.231970981889045,55.26397329474719,Turkish Restaurant
AL HUDAIBA,25.242551333888894,55.27917268125226,London Dairy Café - La Mer,25.232118,55.260624,Café
AL HUDAIBA,25.242551333888894,55.27917268125226,Capitol Russian Club/CZAR,25.242201386337097,55.2752927764321,Nightclub
AL HUDAIBA,25.242551333888894,55.27917268125226,مقهى المسحراتي فرع جميرا,25.240761940895194,55.274472549111294,Café
AL HUDAIBA,25.242551333888894,55.27917268125226,M’oisî,25.229337,55.258893,Ice Cream Shop
AL HUDAIBA,25.242551333888894,55.27917268125226,Jumeirah Emirates Towers Hotel,25.217705300738725,55.28213647542921,Hotel
AL HUDAIBA,25.242551333888894,55.27917268125226,BLKCAB Coffee,25.230286,55.258376,Coffee Shop
AL HUDAIBA,25.242551333888894,55.27917268125226,McDonald's (ماكدونالدز),25.248447848700973,55.28754604913609,Fast Food Restaurant
AL HUDAIBA,25.242551333888894,55.27917268125226,Special Ostadi Kabab (مطعم الأستاد للكباب الخاص),25.259961,55.29894,Persian Restaurant
AL HUDAIBA,25.242551333888894,55.27917268125226,La Cantine du Faubourg,25.217305051345583,55.28258915716694,French Restaurant
AL HUDAIBA,25.242551333888894,55.27917268125226,Ninive,25.217213332549683,55.28282957760296,Restaurant
AL HUDAIBA,25.242551333888894,55.27917268125226,Hot Palayok,25.241589310203945,55.299330118875936,Filipino Restaurant
AL HUDAIBA,25.242551333888894,55.27917268125226,Wingstop,25.23078756641504,55.262632942075015,Wings Joint
AL HUDAIBA,25.242551333888894,55.27917268125226,Rasoi Ghar,25.250422320804095,55.30176634503041,North Indian Restaurant
AL HUDAIBA,25.242551333888894,55.27917268125226,La Mer Beach South,25.226614,55.25572,Beach
AL HUDAIBA,25.242551333888894,55.27917268125226,Café Nikki,25.24638206078103,55.25565552304151,Bistro
AL HUDAIBA,25.242551333888894,55.27917268125226,Parker’s,25.227474908611217,55.25708499210415,Comfort Food Restaurant
AL HUDAIBA,25.242551333888894,55.27917268125226,Jumierah beach,25.257040544591863,55.30132253027753,Beach
AL HUDAIBA,25.242551333888894,55.27917268125226,Talise Fitness,25.21741990577932,55.28381288154272,Gym / Fitness Center
AL HUDAIBA,25.242551333888894,55.27917268125226,1BEAT DXB,25.221968,55.285184,Cycle Studio
AL HUDAIBA,25.242551333888894,55.27917268125226,فطاير دنيا الشام Fatayer Donya Al Sham,25.239058833554456,55.27591258470297,Café
AL HUDAIBA,25.242551333888894,55.27917268125226,Tim Hortons,25.230497936026605,55.26247430452255,Coffee Shop
AL HUDAIBA,25.242551333888894,55.27917268125226,Amazonico Dubai,25.215337,55.282497,Brazilian Restaurant
AL HUDAIBA,25.242551333888894,55.27917268125226,The Stables,25.22291668355931,55.281386143376814,Sports Bar
AL HUDAIBA,25.242551333888894,55.27917268125226,SEPHORA,25.22860571110313,55.257945732677385,Cosmetics Shop
AL HUDAIBA,25.242551333888894,55.27917268125226,Stomping Grounds - Specialty Coffee HUB,25.2231549497475,55.25823259782172,Café
AL HUDAIBA,25.242551333888894,55.27917268125226,The Rooftop,25.259185871797083,55.291162953382816,Roof Deck
AL HUDAIBA,25.242551333888894,55.27917268125226,1847 Grooming,25.217479302433077,55.28372923295854,Spa
AL HUDAIBA,25.242551333888894,55.27917268125226,Laguna Waterpark,25.230175295580242,55.25641840363329,Water Park
AL HUDAIBA,25.242551333888894,55.27917268125226,Amorino,25.225777924105014,55.25548021164153,Ice Cream Shop
AL HUDAIBA,25.242551333888894,55.27917268125226,Comptoir 102,25.226119,55.258538,Gluten-free Restaurant
AL HUDAIBA,25.242551333888894,55.27917268125226,Burjuman Arjaan by Rotana,25.252013894086147,55.300982647421705,Hotel
AL HUDAIBA,25.242551333888894,55.27917268125226,Spinneys,25.249427289494044,55.299589407071245,Supermarket
LEHBAB FIRST,25.059722055099005,55.60839214373789,Top Of Lahbab,25.041500715776337,55.5914291456402,Farm
LEHBAB FIRST,25.059722055099005,55.60839214373789,Lahbab Farm,25.057588621867655,55.57942554156983,Farm
LEHBAB FIRST,25.059722055099005,55.60839214373789,لهباب,25.03466242978433,55.59490161146337,Scenic Lookout
LEHBAB FIRST,25.059722055099005,55.60839214373789,Saif Almazrouei Farm,25.04863916692248,55.60644651607274,Farm
LEHBAB FIRST,25.059722055099005,55.60839214373789,Khalil al sayegh farm,25.06217430506188,55.59437612815404,Farm
UMM ESELAY,24.86608368501615,55.59839342929889,Dubai Desert Conservation Reserve,24.88284473694359,55.61080302167614,Nature Preserve
UMM ESELAY,24.86608368501615,55.59839342929889,Platinum Heritage,24.845315428485062,55.62158932034422,Other Great Outdoors
UMM ESELAY,24.86608368501615,55.59839342929889,Lama Tours Base Camp,24.87343447370256,55.603726947405015,Campground
UMM ESELAY,24.86608368501615,55.59839342929889,مزرعة الفتان,24.855643,55.593333,Campground
UMM ESELAY,24.86608368501615,55.59839342929889,Sonara Camp,24.877085,55.577918,Resort
NAIF,25.272188796036144,55.3102201109891,السوق الشعبي Al Souq Al Shabi,25.274459000846793,55.310382849584514,Women's Store
NAIF,25.272188796036144,55.3102201109891,Delhi Restaurant,25.276133142396343,55.31080898159451,Asian Restaurant
NAIF,25.272188796036144,55.3102201109891,Miyako 京,25.27892457352651,55.30434348502525,Japanese Restaurant
NAIF,25.272188796036144,55.3102201109891,Karachi Darbar,25.274899253766026,55.3060497340456,Asian Restaurant
NAIF,25.272188796036144,55.3102201109891,Starbucks,25.264496,55.3039892,Coffee Shop
NAIF,25.272188796036144,55.3102201109891,Minato,25.265594516262556,55.30976100870361,Japanese Restaurant
NAIF,25.272188796036144,55.3102201109891,Swissotel Al Ghurair,25.269312510568447,55.317219372439375,Hotel
NAIF,25.272188796036144,55.3102201109891,Al Seef,25.2616508592383,55.30844975772289,Plaza
NAIF,25.272188796036144,55.3102201109891,Shabestan (Shabestan مطعم شبستان الإيراني),25.26530264070335,55.30969604182074,Persian Restaurant
NAIF,25.272188796036144,55.3102201109891,Yakitate Japanese Boutique Cafe,25.268362538422952,55.31812251860403,Café
NAIF,25.272188796036144,55.3102201109891,McDonald's (ماكدونالدز),25.26865338298661,55.30660225085373,Fast Food Restaurant
NAIF,25.272188796036144,55.3102201109891,Starbucks (ستاربكس),25.267,55.3171,Coffee Shop
NAIF,25.272188796036144,55.3102201109891,Bestoon Samad (بيستون صمد),25.268597570657008,55.31780309611128,Middle Eastern Restaurant
NAIF,25.272188796036144,55.3102201109891,أرض الزعفران,25.269840121497666,55.29789951047221,Flower Shop
NAIF,25.272188796036144,55.3102201109891,Arabian Tea House Cafe (كافية بيت الشاي العربي),25.26339894786175,55.29969492240867,Tea Room
NAIF,25.272188796036144,55.3102201109891,Best Western Plus Pearl Creek,25.2677858,55.3046898,Hotel
NAIF,25.272188796036144,55.3102201109891,Hyatt Place Dubai Baniyas Square,25.268612627364046,55.30532437245766,Hotel
NAIF,25.272188796036144,55.3102201109891,The Kitchen,25.279046596562864,55.30426688357944,Restaurant
NAIF,25.272188796036144,55.3102201109891,아리랑 Shogun Korean/Japanese/Thai Restaurant,25.266857887439183,55.31717458896203,Korean Restaurant
NAIF,25.272188796036144,55.3102201109891,Al Dawaar,25.279110643281175,55.304414008680666,Restaurant
NAIF,25.272188796036144,55.3102201109891,Baskin-Robbins,25.264449733427632,55.29999433928479,Ice Cream Shop
NAIF,25.272188796036144,55.3102201109891,Club Olympus,25.278361850771763,55.30443792021338,Gym
NAIF,25.272188796036144,55.3102201109891,Sheraton Dubai Creek Hotel & Towers,25.261501,55.313717,Hotel
NAIF,25.272188796036144,55.3102201109891,Al Fahidi Historical Neighbourhood (حي الفهيدي التاريخي),25.26391993791449,55.29988095807353,Historic Site
NAIF,25.272188796036144,55.3102201109891,Paul,25.26885270294147,55.317627561167896,Café
NAIF,25.272188796036144,55.3102201109891,Sheikh Mohamed Centre For Cultural Understanding (SMCCU) مركز الشيخ محمد للتواصل الحضاري,25.26409136126746,55.300794815804075,Historic Site
NAIF,25.272188796036144,55.3102201109891,Caribou Coffee,25.264900097841252,55.32094192059032,Coffee Shop
NAIF,25.272188796036144,55.3102201109891,Aroos Damascus Restaurant (مطعم عروس دمشق),25.26808026689302,55.32121239349959,Syrian Restaurant
NAIF,25.272188796036144,55.3102201109891,Al Murar,25.277205593430462,55.31226738580053,Women's Store
NAIF,25.272188796036144,55.3102201109891,Pappa Roti,25.269737704393982,55.31729125058426,Coffee Shop
NAIF,25.272188796036144,55.3102201109891,Denny's (دينيز),25.26663193890626,55.3178698340255,Breakfast Spot
NAIF,25.272188796036144,55.3102201109891,Hyatt Regency Dubai (حياة ريجنسي),25.279240004621297,55.304363838867104,Hotel
NAIF,25.272188796036144,55.3102201109891,Al Ghurair Centre (مركز الغرير),25.267314276396355,55.31724572181702,Shopping Mall
NAIF,25.272188796036144,55.3102201109891,Coffee Museum,25.263667,55.299817,Museum
NAIF,25.272188796036144,55.3102201109891,Asiana Hotel,25.26969099782653,55.3250134967225,Hotel
NAIF,25.272188796036144,55.3102201109891,table 9 by Nick and Scott,25.259971786695104,55.31813441761845,Restaurant
NAIF,25.272188796036144,55.3102201109891,Cinnabon,25.26714955466534,55.31842397011351,Coffee Shop
NAIF,25.272188796036144,55.3102201109891,Sikka Art Fair,25.26400070223387,55.30002673394393,Art Gallery
NAIF,25.272188796036144,55.3102201109891,Arbil Iraqi Restaurant (مطعم أربيل العراقي),25.27414580887605,55.32255775161233,Iraqi Restaurant
NAIF,25.272188796036144,55.3102201109891,Al Bandar Arjaan by Rotana,25.25919667337222,55.31915221586315,Hotel
NAIF,25.272188796036144,55.3102201109891,Special Ostadi Kabab (مطعم الأستاد للكباب الخاص),25.259961,55.29894,Persian Restaurant
NAIF,25.272188796036144,55.3102201109891,Dunkin' Donuts دانكن دونتس,25.265867690369433,55.31879309707697,Donut Shop
NAIF,25.272188796036144,55.3102201109891,Fresh Fish,25.27402001721152,55.32307307837014,African Restaurant
NAIF,25.272188796036144,55.3102201109891,Samad Iraqi Restaurant (مطعم صمد العراقي),25.26777347517652,55.32173365280629,Iraqi Restaurant
NAIF,25.272188796036144,55.3102201109891,Al Seef Hotel by Jumeirah,25.263772860591747,55.30524551868438,Hotel
NAIF,25.272188796036144,55.3102201109891,MAKE Art Cafe,25.263959983365233,55.299542246527054,Café
NAIF,25.272188796036144,55.3102201109891,"Radisson Blu Hotel, Dubai Deira Creek",25.2648063,55.3108973,Hotel
NAIF,25.272188796036144,55.3102201109891,The China Club,25.265314510210462,55.309711329073835,Dim Sum Restaurant
NAIF,25.272188796036144,55.3102201109891,Doors,25.25694379361336,55.31220755717852,Turkish Restaurant
NAIF,25.272188796036144,55.3102201109891,Brands For Less,25.267621080055566,55.322243672351085,Department Store
NAIF,25.272188796036144,55.3102201109891,XVA Cafe,25.264023755477815,55.29970789562768,Café
NAIF,25.272188796036144,55.3102201109891,Al Safadi (الصفدي),25.263109822359922,55.325135342121136,Middle Eastern Restaurant
NAIF,25.272188796036144,55.3102201109891,Bateaux Dubai #BateauxDubai,25.257903510021457,55.31237538339052,Restaurant
NAIF,25.272188796036144,55.3102201109891,Jumierah beach,25.257040544591863,55.30132253027753,Beach
NAIF,25.272188796036144,55.3102201109891,Canopy by Hilton Dubai Al Seef,25.25615976464009,55.311940369955174,Hotel
NAIF,25.272188796036144,55.3102201109891,Kebab Erbil Iraqi Restaurant (كباب إربيل العراقي),25.262109518505753,55.326789432386065,Kurdish Restaurant
NAIF,25.272188796036144,55.3102201109891,Emirates NBD Head Office,25.26073954778198,55.31442773999856,Bank
NAIF,25.272188796036144,55.3102201109891,Manila Grill,25.27021320540967,55.3252628816379,BBQ Joint
NAIF,25.272188796036144,55.3102201109891,Sul Fiume Al Seef,25.262957,55.307083,Restaurant
NAIF,25.272188796036144,55.3102201109891,Yum!,25.265270152682003,55.30976460162939,Asian Restaurant
NAIF,25.272188796036144,55.3102201109891,Lamesa,25.26976309104352,55.325086385144864,Asian Restaurant
NAIF,25.272188796036144,55.3102201109891,YAS Island,25.262852917642544,55.32341884932454,Restaurant
NAIF,25.272188796036144,55.3102201109891,AMIT Garmin أميت. وكيل جارمن,25.266268166112425,55.2951460757082,Electronics Store
NAIF,25.272188796036144,55.3102201109891,IILA,25.259116917622592,55.31028933048852,Lebanese Restaurant
NAIF,25.272188796036144,55.3102201109891,Bait al Mandi (بيت المندي),25.26480129474293,55.327605107119695,Middle Eastern Restaurant
NAIF,25.272188796036144,55.3102201109891,Marriott Executive Apartments Dubai Creek,25.2583654,55.324195,Hotel
NAIF,25.272188796036144,55.3102201109891,Dukkan Burger,25.260908605536635,55.30913191559819,Burger Joint
NAIF,25.272188796036144,55.3102201109891,Mazmi Coffee&More,25.265007,55.296505,Coffee Shop
NAIF,25.272188796036144,55.3102201109891,Alfanar Restaurant & Cafe (مطعم و مقهى الفنر),25.263778,55.305463,Middle Eastern Restaurant
NAIF,25.272188796036144,55.3102201109891,Hampton by Hilton Dubai Al Seef,25.255721514931476,55.31132467712561,Hotel
NAIF,25.272188796036144,55.3102201109891,WESTZONE Supermarket,25.266476021918816,55.32409452886994,Supermarket
NAIF,25.272188796036144,55.3102201109891,Tim Hortons,25.25462293224214,55.30364711165214,Coffee Shop
NAIF,25.272188796036144,55.3102201109891,Jollibee,25.253249877001878,55.30333300799081,Fast Food Restaurant
NAIF,25.272188796036144,55.3102201109891,The Pub,25.265276835411157,55.310071325660864,Sports Bar
NAIF,25.272188796036144,55.3102201109891,Patchi,25.264888173393274,55.32732719402828,Chocolate Shop
NAIF,25.272188796036144,55.3102201109891,Arman Cafe,25.26017543018353,55.32116148637753,Middle Eastern Restaurant
NAIF,25.272188796036144,55.3102201109891,Baran Restaurant,25.258902357610072,55.32295389502173,Restaurant
NAIF,25.272188796036144,55.3102201109891,Dubai City of Gold (سوق الذهب),25.27023465389254,55.29848098754883,Jewelry Store
NAIF,25.272188796036144,55.3102201109891,Old Souk (السوق القديم),25.26474197809227,55.29463319070352,Flea Market
NAIF,25.272188796036144,55.3102201109891,Aaramam Restaurant,25.24978773577593,55.30665778733421,Indian Restaurant
NAIF,25.272188796036144,55.3102201109891,Grand Souq Deira,25.267317,55.296957,Market
NAIF,25.272188796036144,55.3102201109891,Carrefour,25.2687146999878,55.31930657973995,Supermarket
NAIF,25.272188796036144,55.3102201109891,AL Shami Restaurant,25.26499120963697,55.32738462993686,Middle Eastern Restaurant
NAIF,25.272188796036144,55.3102201109891,Starbucks,25.2525537,55.3019194,Coffee Shop
NAIF,25.272188796036144,55.3102201109891,Gold's Gym,25.270275851241035,55.322422531314665,Gym
NAIF,25.272188796036144,55.3102201109891,Dubai Museum (متحف دبي),25.263530734880142,55.29727397972407,History Museum
NAIF,25.272188796036144,55.3102201109891,Waterfront Market,25.291492,55.323512,Market
NAIF,25.272188796036144,55.3102201109891,Heritage Village قرية  التراث,25.269434346170694,55.29121583476811,History Museum
NAIF,25.272188796036144,55.3102201109891,Habib Bakery,25.2811237096868,55.33277444336266,Bakery
NAIF,25.272188796036144,55.3102201109891,Rasoi Ghar,25.250422320804095,55.30176634503041,North Indian Restaurant
NAIF,25.272188796036144,55.3102201109891,PAUL BOULANGERIE PATISSERIE,25.251876069659268,55.302283591786434,French Restaurant
NAIF,25.272188796036144,55.3102201109891,Burjuman Arjaan by Rotana,25.252013894086147,55.300982647421705,Hotel
NAIF,25.272188796036144,55.3102201109891,Elia Greek Restaurant,25.253782513629346,55.2935971630859,Greek Restaurant
NAIF,25.272188796036144,55.3102201109891,Pinkberry (پنكبيري) (پنكبيري),25.252623233414962,55.33111635812894,Frozen Yogurt Shop
NAIF,25.272188796036144,55.3102201109891,Virgin Megastore,25.252944608377867,55.33060325961552,Record Shop
NAIF,25.272188796036144,55.3102201109891,VOX Cinemas (ڤوكس سينما),25.253301393047757,55.33045892450796,Multiplex
NAIF,25.272188796036144,55.3102201109891,Al Afadhil Restaurant,25.248353,55.311153,North Indian Restaurant
NAIF,25.272188796036144,55.3102201109891,Puranmal Vegetarian Restaurant,25.262147816622537,55.29696302432783,Indian Restaurant
NAIF,25.272188796036144,55.3102201109891,Kulfilicious,25.248294216532784,55.30713577085139,Ice Cream Shop
NAIF,25.272188796036144,55.3102201109891,Tim Hortons,25.252378275498568,55.33135840640622,Coffee Shop
HESSYAN FIRST,24.95659212885005,55.0213282216751,JA Shooting Club & Centre of Excellence,24.958833340593902,55.03487865584302,Gun Range
HESSYAN FIRST,24.95659212885005,55.0213282216751,ميدان جبل علي للرماية,24.95890381205641,55.034855006820855,Comedy Club
HESSYAN FIRST,24.95659212885005,55.0213282216751,JA Paintball Club,24.962058109368538,55.03862813831519,Paintball Field
HESSYAN FIRST,24.95659212885005,55.0213282216751,JA Palm Tree Court,24.98733296200376,55.021967453570824,Hotel
HESSYAN FIRST,24.95659212885005,55.0213282216751,White Orchid Restaurant & Lounge,24.98763143790569,55.02182138157799,Asian Restaurant
HESSYAN FIRST,24.95659212885005,55.0213282216751,Jebel Ali Private Beach,24.986310038146257,55.018321957276456,Beach
HESSYAN FIRST,24.95659212885005,55.0213282216751,JA Jebel Ali Golf Course,24.98722107767633,55.02561045345984,Golf Course
HESSYAN FIRST,24.95659212885005,55.0213282216751,Ja Lake View Hotel,24.980653,55.025842,Hotel
HESSYAN FIRST,24.95659212885005,55.0213282216751,The Spa at the JA Jebel Ali Golf Resort,24.98780181280926,55.02271861464122,Spa
HESSYAN FIRST,24.95659212885005,55.0213282216751,Club Joumana Sports Cafe,24.987179953562784,55.02565164062093,Sports Bar
HESSYAN FIRST,24.95659212885005,55.0213282216751,Shooters Restaurant,24.958877162471897,55.03476350643612,Steakhouse
HESSYAN FIRST,24.95659212885005,55.0213282216751,La Fontana,24.987697146662438,55.021794529346394,Mediterranean Restaurant
HESSYAN FIRST,24.95659212885005,55.0213282216751,Ibn Majed Restaurant,24.987940790087574,55.02290545321612,Restaurant
HESSYAN FIRST,24.95659212885005,55.0213282216751,Jebel Ali Karting Track,24.982331689444585,55.020047362437005,Racetrack
HESSYAN FIRST,24.95659212885005,55.0213282216751,JA Jebel Ali Beach Hotel,24.987415388366696,55.022953501563734,Hotel
HESSYAN FIRST,24.95659212885005,55.0213282216751,La Traviata,24.987859772989445,55.022995767816916,Italian Restaurant
HESSYAN FIRST,24.95659212885005,55.0213282216751,Mushref Bar #MushrefBarDubai,24.987801990975314,55.02293926076001,Cocktail Bar
HESSYAN FIRST,24.95659212885005,55.0213282216751,Cafe Arabicca,24.94097749084468,55.04215920988416,Café
HESSYAN FIRST,24.95659212885005,55.0213282216751,McDonald's (ماكدونالدز),24.94092650950944,55.04200235019332,Fast Food Restaurant
HESSYAN FIRST,24.95659212885005,55.0213282216751,Subway,24.94094803003989,55.04209702759316,Sandwich Place
HESSYAN FIRST,24.95659212885005,55.0213282216751,Qasr Al Jabal Restaurant,24.940956642079676,55.04187661107019,Indian Restaurant
HESSYAN FIRST,24.95659212885005,55.0213282216751,Seafarers Bar and Kitchen,24.965694538154107,55.04855491537915,Gastropub
HESSYAN FIRST,24.95659212885005,55.0213282216751,H2O's Beach House,24.9859,55.017706,Campground
HESSYAN FIRST,24.95659212885005,55.0213282216751,Jebel Ali Golf Resort Tennis Courts,24.98632524610251,55.025702626737846,Tennis Court
HESSYAN FIRST,24.95659212885005,55.0213282216751,Beach Bar Corona Extra,24.987288,55.020599,Juice Bar
HESSYAN FIRST,24.95659212885005,55.0213282216751,La Fontana Swimming Pool,24.987913025306,55.02170687884249,Pool
HESSYAN FIRST,24.95659212885005,55.0213282216751,JASC Marina,24.987889313898837,55.0241608972607,Port
WARSAN THIRD,25.152845776580747,55.46361845119055,Warsan Plants & Flowers Nursery,25.154435975265464,55.4585707423994,Garden
WARSAN THIRD,25.152845776580747,55.46361845119055,Birds & Pets Market (سوق الطيور والحيوانات الأليفة),25.14498135608057,55.45865187704323,Pet Store
WARSAN THIRD,25.152845776580747,55.46361845119055,Melia Desert Palm Dubai,25.16814468775722,55.44657987027759,Hotel
WARSAN THIRD,25.152845776580747,55.46361845119055,Epicure,25.168201567519855,55.44673806122362,Buffet
WARSAN THIRD,25.152845776580747,55.46361845119055,African Village,25.177509,55.447805,Zoo Exhibit
WARSAN THIRD,25.152845776580747,55.46361845119055,Dubai Safari (سفاري دبي),25.175041,55.451588,Zoo Exhibit
WARSAN THIRD,25.152845776580747,55.46361845119055,Acacia Garden Centre,25.150291444860866,55.459484863741594,Garden Center
WARSAN THIRD,25.152845776580747,55.46361845119055,RTA Aweer Bus Depot,25.16216205616762,55.45933341102427,Bus Station
WARSAN THIRD,25.152845776580747,55.46361845119055,Burger King,25.164623,55.475044,Fast Food Restaurant
WARSAN THIRD,25.152845776580747,55.46361845119055,Big Round About Traffic Hatta Oman,25.168493152725578,55.45782971613716,Intersection
WARSAN THIRD,25.152845776580747,55.46361845119055,desert palm staff cafetaria,25.165789,55.447548,Café
WARSAN THIRD,25.152845776580747,55.46361845119055,Rare,25.16781224069923,55.44663936084449,Steakhouse
WARSAN THIRD,25.152845776580747,55.46361845119055,Red Bar,25.16782581786527,55.44655823735422,Bar
WARSAN THIRD,25.152845776580747,55.46361845119055,Swimming Pool  - DESERT PALM,25.168237768490123,55.446812424542266,Pool
WARSAN THIRD,25.152845776580747,55.46361845119055,Desert Palm Equestrian Club,25.169152932230514,55.446066089795146,Stables
WARSAN THIRD,25.152845776580747,55.46361845119055,Dubai Safari Park,25.177698,55.44931,Park
WARSAN THIRD,25.152845776580747,55.46361845119055,Flamingo Lake,25.178686,55.451484,Lake
WARSAN THIRD,25.152845776580747,55.46361845119055,Safari Village,25.181674,55.452363,Zoo Exhibit
WARSAN THIRD,25.152845776580747,55.46361845119055,Tim Hortons,25.16417683365155,55.49605213857398,Café
OUD AL MUTEENA SECOND,25.264136016176835,55.464280221327094,Al Khawaneej Pond Park حديقة بحيرة الخوانيج,25.263314,55.474123,Park
OUD AL MUTEENA SECOND,25.264136016176835,55.464280221327094,Mamsha Alkhwaneej (ممشى الخوانيج),25.240591773374625,55.46902691378328,Trail
OUD AL MUTEENA SECOND,25.264136016176835,55.464280221327094,Gerard Alkhawaneej جيرارد الخوانيج,25.24896520127091,55.47972141702004,Café
OUD AL MUTEENA SECOND,25.264136016176835,55.464280221327094,Man'oushe Street (شارع منقوشة),25.250280558784173,55.45401813334354,Bakery
OUD AL MUTEENA SECOND,25.264136016176835,55.464280221327094,Ice Lab آيس لاب,25.248795857596924,55.480072018002865,Café
OUD AL MUTEENA SECOND,25.264136016176835,55.464280221327094,Grain,25.2459,55.488834,Comfort Food Restaurant
OUD AL MUTEENA SECOND,25.264136016176835,55.464280221327094,25'55',25.24668996511632,55.451320759196605,Burger Joint
OUD AL MUTEENA SECOND,25.264136016176835,55.464280221327094,QURAN PARK  حديقة القرآن,25.236563420095077,55.470541620629824,Park
OUD AL MUTEENA SECOND,25.264136016176835,55.464280221327094,aswaaq Al Mizhar أسواق المزهر,25.25007437378102,55.45396131738815,Shopping Mall
